Time	Channel B
(us)	(V)

18.55999989	2.37434000
18.59999989	2.37434000
18.63999989	2.37434000
18.67999989	2.37434000
18.71999989	2.37434000
18.75999989	2.37434000
18.79999989	2.37434000
18.83999989	2.37434000
18.87999989	2.37434000
18.91999989	2.37434000
18.95999988	2.37434000
18.99999988	2.37434000
19.03999988	2.37434000
19.07999988	2.55012700
19.11999988	2.55012700
19.15999988	2.55012700
19.19999988	2.55012700
19.23999988	2.55012700
19.27999988	2.55012700
19.31999988	2.55012700
19.35999988	2.55012700
19.39999988	2.55012700
19.43999988	2.55012700
19.47999988	2.55012700
19.51999988	2.72530300
19.55999988	2.55012700
19.59999988	2.72530300
19.63999988	2.72530300
19.67999988	2.72530300
19.71999988	2.72530300
19.75999988	2.72530300
19.79999988	2.72530300
19.83999988	2.72530300
19.87999988	2.72530300
19.91999988	2.72530300
19.95999988	2.72530300
19.99999988	2.72530300
20.03999988	2.72530300
20.07999988	2.72530300
20.11999988	2.72530300
20.15999988	2.72530300
20.19999988	2.72530300
20.23999988	2.72530300
20.27999988	2.72530300
20.31999988	2.90108900
20.35999988	2.72530300
20.39999988	2.90108900
20.43999988	2.90108900
20.47999988	2.90108900
20.51999988	2.90108900
20.55999988	2.90108900
20.59999987	2.90108900
20.63999987	2.90108900
20.67999987	3.07687600
20.71999987	2.90108900
20.75999987	2.90108900
20.79999987	3.07687600
20.83999987	3.07687600
20.87999987	3.07687600
20.91999987	3.07687600
20.95999987	3.07687600
20.99999987	3.07687600
21.03999987	3.07687600
21.07999987	3.07687600
21.11999987	3.07687600
21.15999987	3.07687600
21.19999987	3.07687600
21.23999987	3.07687600
21.27999987	3.07687600
21.31999987	3.07687600
21.35999987	3.25205200
21.39999987	3.07687600
21.43999987	3.07687600
21.47999987	3.07687600
21.51999987	3.07687600
21.55999987	3.07687600
21.59999987	3.07687600
21.63999987	3.25205200
21.67999987	3.25205200
21.71999987	3.25205200
21.75999987	3.25205200
21.79999987	3.25205200
21.83999987	3.25205200
21.87999987	3.25205200
21.91999987	3.42783900
21.95999987	3.25205200
21.99999987	3.25205200
22.03999987	3.25205200
22.07999987	3.42783900
22.11999987	3.25205200
22.15999987	3.25205200
22.19999987	3.25205200
22.23999986	3.25205200
22.27999986	3.42783900
22.31999986	3.42783900
22.35999986	3.42783900
22.39999986	3.42783900
22.43999986	3.42783900
22.47999986	3.42783900
22.51999986	3.42783900
22.55999986	3.42783900
22.59999986	3.42783900
22.63999986	3.42783900
22.67999986	3.42783900
22.71999986	3.42783900
22.75999986	3.42783900
22.79999986	3.42783900
22.83999986	3.42783900
22.87999986	3.42783900
22.91999986	3.42783900
22.95999986	3.42783900
22.99999986	3.42783900
23.03999986	3.42783900
23.07999986	3.42783900
23.11999986	3.42783900
23.15999986	3.42783900
23.19999986	3.42783900
23.23999986	3.42783900
23.27999986	3.42783900
23.31999986	3.42783900
23.35999986	3.42783900
23.39999986	3.42783900
23.43999986	3.42783900
23.47999986	3.42783900
23.51999986	3.60301500
23.55999986	3.60301500
23.59999986	3.60301500
23.63999986	3.77880200
23.67999986	3.77880200
23.71999986	3.77880200
23.75999986	3.77880200
23.79999986	3.95458800
23.83999986	3.95458800
23.87999985	4.12976500
23.91999985	4.12976500
23.95999985	4.30555200
23.99999985	4.48072800
24.03999985	4.48072800
24.07999985	4.65651400
24.11999985	4.83230100
24.15999985	5.00747700
24.19999985	5.18326400
24.23999985	5.18326400
24.27999985	5.53422600
24.31999985	5.53422600
24.35999985	5.71001300
24.39999985	5.88519000
24.43999985	5.88519000
24.47999985	6.23615200
24.51999985	6.23615200
24.55999985	6.41193900
24.59999985	6.58711500
24.63999985	6.76290200
24.67999985	6.93868800
24.71999985	6.93868800
24.75999985	6.93868800
24.79999985	7.11386400
24.83999985	7.11386400
24.87999985	7.28965100
24.91999985	7.46482800
24.95999985	7.64061400
24.99999985	7.64061400
25.03999985	7.64061400
25.07999985	7.64061400
25.11999985	7.81640100
25.15999985	7.64061400
25.19999985	7.81640100
25.23999985	7.81640100
25.27999985	7.99157700
25.31999985	7.81640100
25.35999985	7.99157700
25.39999985	7.99157700
25.43999985	7.99157700
25.47999985	7.99157700
25.51999984	7.99157700
25.55999984	7.81640100
25.59999984	7.99157700
25.63999984	7.99157700
25.67999984	7.81640100
25.71999984	7.81640100
25.75999984	7.64061400
25.79999984	7.64061400
25.83999984	7.64061400
25.87999984	7.64061400
25.91999984	7.64061400
25.95999984	7.64061400
25.99999984	7.46482800
26.03999984	7.46482800
26.07999984	7.46482800
26.11999984	7.28965100
26.15999984	7.28965100
26.19999984	7.28965100
26.23999984	7.11386400
26.27999984	7.11386400
26.31999984	6.93868800
26.35999984	6.93868800
26.39999984	6.93868800
26.43999984	6.76290200
26.47999984	6.76290200
26.51999984	6.76290200
26.55999984	6.58711500
26.59999984	6.58711500
26.63999984	6.41193900
26.67999984	6.41193900
26.71999984	6.23615200
26.75999984	6.23615200
26.79999984	6.23615200
26.83999984	6.06097600
26.87999984	6.06097600
26.91999984	6.06097600
26.95999984	5.88519000
26.99999984	5.88519000
27.03999984	5.71001300
27.07999984	5.71001300
27.11999984	5.71001300
27.15999983	5.71001300
27.19999983	5.53422600
27.23999983	5.53422600
27.27999983	5.53422600
27.31999983	5.53422600
27.35999983	5.35844000
27.39999983	5.35844000
27.43999983	5.35844000
27.47999983	5.35844000
27.51999983	5.35844000
27.55999983	5.35844000
27.59999983	5.35844000
27.63999983	5.18326400
27.67999983	5.18326400
27.71999983	5.18326400
27.75999983	5.18326400
27.79999983	5.18326400
27.83999983	5.18326400
27.87999983	5.18326400
27.91999983	5.00747700
27.95999983	5.00747700
27.99999983	5.00747700
28.03999983	5.00747700
28.07999983	5.00747700
28.11999983	5.00747700
28.15999983	5.00747700
28.19999983	5.00747700
28.23999983	5.00747700
28.27999983	5.00747700
28.31999983	4.83230100
28.35999983	4.83230100
28.39999983	4.83230100
28.43999983	5.00747700
28.47999983	4.83230100
28.51999983	4.83230100
28.55999983	4.83230100
28.59999983	4.83230100
28.63999983	4.83230100
28.67999983	4.83230100
28.71999983	4.83230100
28.75999983	4.83230100
28.79999982	4.83230100
28.83999982	4.83230100
28.87999982	4.83230100
28.91999982	4.83230100
28.95999982	4.83230100
28.99999982	4.83230100
29.03999982	4.83230100
29.07999982	4.83230100
29.11999982	4.65651400
29.15999982	4.83230100
29.19999982	4.83230100
29.23999982	4.83230100
29.27999982	4.83230100
29.31999982	4.65651400
29.35999982	4.48072800
29.39999982	4.65651400
29.43999982	4.65651400
29.47999982	4.48072800
29.51999982	4.48072800
29.55999982	4.65651400
29.59999982	4.65651400
29.63999982	4.48072800
29.67999982	4.48072800
29.71999982	4.48072800
29.75999982	4.30555200
29.79999982	4.30555200
29.83999982	4.30555200
29.87999982	4.30555200
29.91999982	4.30555200
29.95999982	4.30555200
29.99999982	4.30555200
30.03999982	4.12976500
30.07999982	4.12976500
30.11999982	4.12976500
30.15999982	4.12976500
30.19999982	4.12976500
30.23999982	3.95458800
30.27999982	3.95458800
30.31999982	3.95458800
30.35999982	3.95458800
30.39999982	3.95458800
30.43999982	3.77880200
30.47999981	3.77880200
30.51999981	3.77880200
30.55999981	3.77880200
30.59999981	3.77880200
30.63999981	3.77880200
30.67999981	3.60301500
30.71999981	3.77880200
30.75999981	3.60301500
30.79999981	3.60301500
30.83999981	3.60301500
30.87999981	3.42783900
30.91999981	3.42783900
30.95999981	3.42783900
30.99999981	3.42783900
31.03999981	3.42783900
31.07999981	3.42783900
31.11999981	3.25205200
31.15999981	3.42783900
31.19999981	3.25205200
31.23999981	3.25205200
31.27999981	3.07687600
31.31999981	3.07687600
31.35999981	3.07687600
31.39999981	3.07687600
31.43999981	3.07687600
31.47999981	3.07687600
31.51999981	3.07687600
31.55999981	2.90108900
31.59999981	2.90108900
31.63999981	2.90108900
31.67999981	2.90108900
31.71999981	2.72530300
31.75999981	2.72530300
31.79999981	2.72530300
31.83999981	2.72530300
31.87999981	2.72530300
31.91999981	2.72530300
31.95999981	2.72530300
31.99999981	2.72530300
32.03999981	2.72530300
32.07999981	2.55012700
32.11999980	2.55012700
32.15999980	2.55012700
32.19999980	2.55012700
32.23999980	2.37434000
32.27999980	2.55012700
32.31999980	2.37434000
32.35999980	2.37434000
32.39999980	2.37434000
32.43999980	2.37434000
32.47999980	2.37434000
32.51999980	2.37434000
32.55999980	2.19916400
32.59999980	2.19916400
32.63999980	2.19916400
32.67999980	2.02337700
32.71999980	2.19916400
32.75999980	2.19916400
32.79999980	2.02337700
32.83999980	2.02337700
32.87999980	2.02337700
32.91999980	2.02337700
32.95999980	2.02337700
32.99999980	2.02337700
33.03999980	2.02337700
33.07999980	2.02337700
33.11999980	1.84759100
33.15999980	1.84759100
33.19999980	1.84759100
33.23999980	1.84759100
33.27999980	1.84759100
