Time	Channel A
(us)	(V)

0.00000000	0.06317332
0.04000000	0.06317332
0.08000000	0.06317332
0.12000000	0.06317332
0.16000000	-0.02563555
0.20000000	0.06317332
0.24000000	-0.02563555
0.28000000	0.06317332
0.32000000	0.06317332
0.36000000	-0.02563555
0.40000000	0.06317332
0.44000000	0.06317332
0.48000000	0.06317332
0.52000000	0.06317332
0.56000000	-0.02563555
0.60000000	-0.02563555
0.64000000	0.06317332
0.68000000	0.06317332
0.72000000	-0.02563555
0.76000000	0.06317332
0.80000000	0.06317332
0.83999999	0.06317332
0.87999999	-0.02563555
0.91999999	-0.02563555
0.95999999	0.06317332
0.99999999	-0.02563555
1.03999999	-0.02563555
1.07999999	0.06317332
1.11999999	-0.02563555
1.15999999	0.06317332
1.19999999	-0.02563555
1.23999999	-0.02563555
1.27999999	-0.02563555
1.31999999	-0.02563555
1.35999999	0.06317332
1.39999999	0.06317332
1.43999999	0.06317332
1.47999999	-0.02563555
1.51999999	-0.02563555
1.55999999	0.06317332
1.59999999	-0.02563555
1.63999999	0.06317332
1.67999999	0.06317332
1.71999999	0.06317332
1.75999999	0.15167700
1.79999999	0.15167700
1.83999999	0.24048580
1.87999999	0.32898950
1.91999999	0.32898950
1.95999999	0.41749320
1.99999999	0.50630210
2.03999999	0.59480580
2.07999999	0.68361460
2.11999999	0.77211830
2.15999999	0.86092720
2.19999999	0.94943080
2.23999999	1.03824000
2.27999999	1.03824000
2.31999999	1.12674300
2.35999999	1.21555200
2.39999999	1.30405600
2.43999999	1.39286500
2.47999998	1.39286500
2.51999998	1.57017700
2.55999998	1.57017700
2.59999998	1.65868100
2.63999998	1.65868100
2.67999998	1.74749000
2.71999998	1.74749000
2.75999998	1.92480200
2.79999998	1.92480200
2.83999998	1.92480200
2.87999998	2.01330600
2.91999998	2.10211500
2.95999998	2.10211500
2.99999998	2.10211500
3.03999998	2.10211500
3.07999998	2.19061900
3.11999998	2.19061900
3.15999998	2.27942800
3.19999998	2.27942800
3.23999998	2.27942800
3.27999998	2.36793100
3.31999998	2.36793100
3.35999998	2.36793100
3.39999998	2.36793100
3.43999998	2.36793100
3.47999998	2.36793100
3.51999998	2.36793100
3.55999998	2.36793100
3.59999998	2.36793100
3.63999998	2.27942800
3.67999998	2.36793100
3.71999998	2.36793100
3.75999998	2.27942800
3.79999998	2.27942800
3.83999998	2.27942800
3.87999998	2.27942800
3.91999998	2.27942800
3.95999998	2.19061900
3.99999998	2.19061900
4.03999998	2.19061900
