Time	Channel A
(us)	(V)

37.79999977	0.41749320
37.83999977	0.41749320
37.87999977	0.41749320
37.91999977	0.32898950
37.95999977	0.32898950
37.99999977	0.32898950
38.03999977	0.32898950
38.07999977	0.32898950
38.11999977	0.32898950
38.15999977	0.24048580
38.19999977	0.32898950
38.23999977	0.24048580
38.27999977	0.24048580
38.31999977	0.24048580
38.35999977	0.24048580
38.39999977	0.15167700
38.43999977	0.24048580
38.47999977	0.15167700
38.51999977	0.15167700
38.55999977	0.15167700
38.59999977	0.15167700
38.63999977	0.15167700
38.67999976	0.06317332
38.71999976	0.15167700
38.75999976	0.15167700
38.79999976	0.15167700
38.83999976	0.06317332
38.87999976	0.06317332
38.91999976	0.06317332
38.95999976	0.06317332
38.99999976	-0.02563555
39.03999976	-0.02563555
39.07999976	-0.02563555
39.11999976	0.06317332
39.15999976	-0.02563555
39.19999976	-0.02563555
39.23999976	-0.02563555
39.27999976	0.06317332
39.31999976	-0.02563555
39.35999976	0.06317332
39.39999976	0.06317332
39.43999976	-0.02563555
39.47999976	-0.02563555
39.51999976	-0.02563555
39.55999976	0.06317332
39.59999976	-0.02563555
39.63999976	0.06317332
39.67999976	-0.02563555
39.71999976	-0.02563555
39.75999976	-0.02563555
39.79999976	-0.02563555
39.83999976	-0.02563555
39.87999976	-0.02563555
39.91999976	0.06317332
39.95999976	-0.02563555
39.99999976	-0.02563555
40.03999976	-0.02563555
40.07999976	-0.02563555
40.11999976	0.06317332
40.15999976	-0.02563555
40.19999976	-0.02563555
40.23999976	0.06317332
40.27999976	0.06317332
40.31999975	-0.02563555
40.35999975	0.06317332
40.39999975	0.06317332
40.43999975	0.06317332
40.47999975	0.15167700
40.51999975	0.06317332
40.55999975	0.15167700
40.59999975	0.15167700
40.63999975	0.15167700
40.67999975	0.15167700
40.71999975	0.15167700
40.75999975	0.15167700
40.79999975	0.15167700
40.83999975	0.15167700
40.87999975	0.24048580
40.91999975	0.15167700
40.95999975	0.24048580
40.99999975	0.24048580
41.03999975	0.24048580
41.07999975	0.24048580
41.11999975	0.24048580
41.15999975	0.24048580
41.19999975	0.24048580
41.23999975	0.24048580
41.27999975	0.24048580
41.31999975	0.24048580
41.35999975	0.24048580
41.39999975	0.24048580
41.43999975	0.32898950
41.47999975	0.24048580
41.51999975	0.24048580
41.55999975	0.32898950
41.59999975	0.32898950
41.63999975	0.32898950
41.67999975	0.32898950
41.71999975	0.32898950
41.75999975	0.32898950
41.79999975	0.32898950
41.83999975	0.32898950
41.87999975	0.32898950
41.91999975	0.32898950
41.95999974	0.32898950
41.99999974	0.32898950
42.03999974	0.32898950
42.07999974	0.32898950
42.11999974	0.32898950
42.15999974	0.41749320
42.19999974	0.32898950
42.23999974	0.41749320
42.27999974	0.32898950
42.31999974	0.41749320
42.35999974	0.41749320
42.39999974	0.50630210
42.43999974	0.41749320
42.47999974	0.50630210
42.51999974	0.41749320
42.55999974	0.50630210
42.59999974	0.50630210
42.63999974	0.50630210
42.67999974	0.50630210
42.71999974	0.50630210
42.75999974	0.50630210
42.79999974	0.50630210
42.83999974	0.50630210
42.87999974	0.59480580
42.91999974	0.59480580
42.95999974	0.59480580
42.99999974	0.59480580
43.03999974	0.59480580
43.07999974	0.59480580
43.11999974	0.59480580
43.15999974	0.68361460
43.19999974	0.59480580
43.23999974	0.68361460
43.27999974	0.68361460
43.31999974	0.68361460
43.35999974	0.68361460
43.39999974	0.68361460
43.43999974	0.68361460
43.47999974	0.77211830
43.51999974	0.77211830
43.55999974	0.77211830
43.59999974	0.77211830
43.63999973	0.86092720
43.67999973	0.86092720
43.71999973	0.86092720
43.75999973	0.86092720
43.79999973	0.86092720
43.83999973	0.86092720
43.87999973	0.94943080
43.91999973	0.94943080
43.95999973	0.94943080
43.99999973	0.94943080
44.03999973	0.94943080
44.07999973	1.03824000
44.11999973	1.03824000
44.15999973	1.03824000
44.19999973	1.03824000
44.23999973	1.03824000
44.27999973	1.03824000
44.31999973	1.12674300
44.35999973	1.12674300
44.39999973	1.12674300
44.43999973	1.12674300
44.47999973	1.21555200
44.51999973	1.21555200
44.55999973	1.21555200
44.59999973	1.21555200
44.63999973	1.21555200
44.67999973	1.30405600
44.71999973	1.30405600
44.75999973	1.30405600
44.79999973	1.30405600
44.83999973	1.30405600
44.87999973	1.30405600
44.91999973	1.39286500
44.95999973	1.39286500
44.99999973	1.39286500
45.03999973	1.39286500
45.07999973	1.39286500
45.11999973	1.39286500
45.15999973	1.48136800
45.19999973	1.39286500
45.23999973	1.57017700
45.27999972	1.57017700
45.31999972	1.57017700
45.35999972	1.57017700
45.39999972	1.57017700
45.43999972	1.57017700
45.47999972	1.57017700
45.51999972	1.65868100
45.55999972	1.65868100
45.59999972	1.65868100
45.63999972	1.65868100
45.67999972	1.65868100
45.71999972	1.65868100
45.75999972	1.74749000
45.79999972	1.74749000
45.83999972	1.74749000
45.87999972	1.74749000
45.91999972	1.74749000
45.95999972	1.74749000
45.99999972	1.83599400
46.03999972	1.83599400
46.07999972	1.92480200
46.11999972	1.83599400
46.15999972	1.92480200
46.19999972	1.92480200
