Time	Channel A
(us)	(V)

0.00000000	1.92480200
0.04000000	1.83599400
0.08000000	1.74749000
0.12000000	1.74749000
0.16000000	1.74749000
0.20000000	1.74749000
0.24000000	1.65868100
0.28000000	1.65868100
0.32000000	1.65868100
0.36000000	1.57017700
0.40000000	1.57017700
0.44000000	1.57017700
0.48000000	1.57017700
0.52000000	1.57017700
0.56000000	1.48136800
0.60000000	1.48136800
0.64000000	1.39286500
0.68000000	1.39286500
0.72000000	1.39286500
0.76000000	1.39286500
0.80000000	1.39286500
0.83999999	1.30405600
0.87999999	1.30405600
0.91999999	1.30405600
0.95999999	1.30405600
0.99999999	1.30405600
1.03999999	1.30405600
1.07999999	1.30405600
1.11999999	1.21555200
1.15999999	1.30405600
1.19999999	1.21555200
1.23999999	1.21555200
1.27999999	1.21555200
1.31999999	1.21555200
1.35999999	1.21555200
1.39999999	1.21555200
1.43999999	1.21555200
1.47999999	1.21555200
1.51999999	1.21555200
1.55999999	1.21555200
1.59999999	1.21555200
1.63999999	1.21555200
1.67999999	1.21555200
1.71999999	1.21555200
1.75999999	1.21555200
1.79999999	1.21555200
1.83999999	1.21555200
1.87999999	1.21555200
1.91999999	1.21555200
1.95999999	1.21555200
1.99999999	1.21555200
2.03999999	1.21555200
2.07999999	1.21555200
2.11999999	1.21555200
2.15999999	1.21555200
2.19999999	1.21555200
2.23999999	1.21555200
2.27999999	1.21555200
2.31999999	1.21555200
2.35999999	1.21555200
2.39999999	1.21555200
2.43999999	1.21555200
2.47999998	1.21555200
2.51999998	1.21555200
2.55999998	1.21555200
2.59999998	1.12674300
2.63999998	1.21555200
2.67999998	1.12674300
2.71999998	1.21555200
2.75999998	1.12674300
2.79999998	1.12674300
2.83999998	1.12674300
2.87999998	1.12674300
2.91999998	1.12674300
2.95999998	1.12674300
2.99999998	1.21555200
3.03999998	1.12674300
3.07999998	1.12674300
3.11999998	1.12674300
3.15999998	1.12674300
3.19999998	1.12674300
3.23999998	1.12674300
3.27999998	1.03824000
3.31999998	1.03824000
3.35999998	1.12674300
3.39999998	1.03824000
3.43999998	1.03824000
3.47999998	1.03824000
3.51999998	1.03824000
3.55999998	1.03824000
3.59999998	1.03824000
3.63999998	1.03824000
3.67999998	1.03824000
3.71999998	0.94943080
3.75999998	1.03824000
3.79999998	1.03824000
3.83999998	1.03824000
3.87999998	0.94943080
3.91999998	0.94943080
3.95999998	0.94943080
3.99999998	0.94943080
4.03999998	0.94943080
4.07999998	0.94943080
