Time	Channel A
(us)	(V)

0.00000000	3.60942400
0.04000000	3.69792800
0.08000000	3.78673700
0.12000000	3.78673700
0.16000000	3.87524000
0.20000000	3.87524000
0.24000000	3.96404900
0.28000000	4.05255300
0.32000000	4.05255300
0.36000000	4.05255300
0.40000000	4.05255300
0.44000000	4.14136200
0.48000000	4.14136200
0.52000000	4.14136200
0.56000000	4.22986600
0.60000000	4.22986600
0.64000000	4.22986600
0.68000000	4.31867400
0.72000000	4.31867400
0.76000000	4.31867400
0.80000000	4.31867400
0.83999999	4.40717800
0.87999999	4.40717800
0.91999999	4.40717800
0.95999999	4.49598700
0.99999999	4.49598700
1.03999999	4.49598700
1.07999999	4.49598700
1.11999999	4.49598700
1.15999999	4.49598700
1.19999999	4.49598700
1.23999999	4.49598700
1.27999999	4.49598700
1.31999999	4.49598700
1.35999999	4.49598700
1.39999999	4.49598700
1.43999999	4.49598700
1.47999999	4.49598700
1.51999999	4.49598700
1.55999999	4.49598700
1.59999999	4.49598700
1.63999999	4.49598700
1.67999999	4.49598700
1.71999999	4.49598700
1.75999999	4.40717800
1.79999999	4.49598700
1.83999999	4.40717800
1.87999999	4.49598700
1.91999999	4.40717800
1.95999999	4.49598700
1.99999999	4.49598700
2.03999999	4.49598700
2.07999999	4.49598700
2.11999999	4.49598700
2.15999999	4.58449000
2.19999999	4.58449000
2.23999999	4.58449000
2.27999999	4.67329900
2.31999999	4.58449000
2.35999999	4.67329900
2.39999999	4.67329900
2.43999999	4.76180300
2.47999998	4.76180300
2.51999998	4.85061200
2.55999998	4.85061200
2.59999998	4.85061200
2.63999998	4.85061200
2.67999998	4.93911600
2.71999998	4.93911600
2.75999998	4.93911600
2.79999998	4.93911600
2.83999998	4.93911600
2.87999998	4.93911600
2.91999998	4.93911600
2.95999998	4.93911600
2.99999998	4.93911600
3.03999998	5.02792500
3.07999998	4.93911600
3.11999998	4.93911600
3.15999998	5.02792500
3.19999998	4.93911600
3.23999998	4.93911600
3.27999998	4.93911600
3.31999998	4.93911600
3.35999998	4.93911600
3.39999998	4.93911600
3.43999998	4.93911600
3.47999998	4.93911600
3.51999998	4.85061200
3.55999998	4.85061200
3.59999998	4.85061200
3.63999998	4.85061200
3.67999998	4.85061200
3.71999998	4.76180300
3.75999998	4.76180300
3.79999998	4.76180300
3.83999998	4.76180300
3.87999998	4.76180300
3.91999998	4.67329900
3.95999998	4.67329900
3.99999998	4.67329900
4.03999998	4.58449000
4.07999998	4.58449000
