Time	Channel B
(us)	(V)

17.99999989	-5.87542300
18.03999989	-5.87542300
18.07999989	-6.05060000
18.11999989	-6.05060000
18.15999989	-6.05060000
18.19999989	-5.87542300
18.23999989	-6.05060000
18.27999989	-5.87542300
18.31999989	-5.87542300
18.35999989	-5.87542300
18.39999989	-5.69963700
18.43999989	-5.69963700
18.47999989	-5.69963700
18.51999989	-5.69963700
18.55999989	-5.69963700
18.59999989	-5.52446100
18.63999989	-5.34867400
18.67999989	-5.34867400
18.71999989	-5.34867400
18.75999989	-5.17288700
18.79999989	-5.17288700
18.83999989	-4.99771100
18.87999989	-4.82192500
18.91999989	-4.82192500
18.95999988	-4.64674800
18.99999988	-4.47096200
19.03999988	-4.29517500
19.07999988	-4.29517500
19.11999988	-4.11999900
19.15999988	-3.94421200
19.19999988	-3.76903600
19.23999988	-3.59324900
19.27999988	-3.41746300
19.31999988	-3.24228600
19.35999988	-3.24228600
19.39999988	-3.06650000
19.43999988	-2.89132400
19.47999988	-2.89132400
19.51999988	-2.71553700
19.55999988	-2.53975000
19.59999988	-2.53975000
19.63999988	-2.36457400
19.67999988	-2.18878700
19.71999988	-2.18878700
19.75999988	-2.18878700
19.79999988	-2.18878700
19.83999988	-2.01361100
19.87999988	-2.01361100
19.91999988	-1.83782500
19.95999988	-1.83782500
19.99999988	-1.83782500
20.03999988	-1.83782500
20.07999988	-1.66203800
20.11999988	-1.66203800
20.15999988	-1.66203800
20.19999988	-1.66203800
20.23999988	-1.66203800
20.27999988	-1.66203800
20.31999988	-1.66203800
20.35999988	-1.66203800
20.39999988	-1.83782500
20.43999988	-1.66203800
20.47999988	-1.83782500
20.51999988	-1.83782500
20.55999988	-2.01361100
20.59999987	-2.01361100
20.63999987	-2.01361100
20.67999987	-2.01361100
20.71999987	-2.18878700
20.75999987	-2.18878700
20.79999987	-2.18878700
20.83999987	-2.18878700
20.87999987	-2.36457400
20.91999987	-2.53975000
20.95999987	-2.53975000
20.99999987	-2.53975000
21.03999987	-2.53975000
21.07999987	-2.71553700
21.11999987	-2.71553700
21.15999987	-2.71553700
21.19999987	-2.89132400
21.23999987	-2.89132400
21.27999987	-2.89132400
21.31999987	-3.06650000
21.35999987	-3.06650000
21.39999987	-3.06650000
21.43999987	-3.24228600
21.47999987	-3.24228600
21.51999987	-3.24228600
21.55999987	-3.41746300
21.59999987	-3.41746300
21.63999987	-3.41746300
21.67999987	-3.59324900
21.71999987	-3.59324900
21.75999987	-3.59324900
21.79999987	-3.59324900
21.83999987	-3.59324900
21.87999987	-3.59324900
21.91999987	-3.59324900
21.95999987	-3.59324900
21.99999987	-3.59324900
22.03999987	-3.59324900
22.07999987	-3.59324900
22.11999987	-3.59324900
22.15999987	-3.59324900
22.19999987	-3.59324900
22.23999986	-3.59324900
22.27999986	-3.59324900
22.31999986	-3.59324900
22.35999986	-3.59324900
22.39999986	-3.59324900
22.43999986	-3.59324900
22.47999986	-3.59324900
22.51999986	-3.59324900
22.55999986	-3.59324900
22.59999986	-3.59324900
22.63999986	-3.59324900
22.67999986	-3.59324900
22.71999986	-3.59324900
22.75999986	-3.59324900
22.79999986	-3.59324900
22.83999986	-3.59324900
22.87999986	-3.59324900
22.91999986	-3.59324900
22.95999986	-3.59324900
22.99999986	-3.59324900
