Time	Channel B
(us)	(V)

0.00000000	0.79470200
0.04000000	0.61891540
0.08000000	0.61891540
0.12000000	0.61891540
0.16000000	0.61891540
0.20000000	0.61891540
0.24000000	0.61891540
0.28000000	0.61891540
0.32000000	0.61891540
0.36000000	0.61891540
0.40000000	0.61891540
0.44000000	0.61891540
0.48000000	0.61891540
0.52000000	0.44373910
0.56000000	0.61891540
0.60000000	0.61891540
0.64000000	0.61891540
0.68000000	0.61891540
0.72000000	0.44373910
0.76000000	0.61891540
0.80000000	0.44373910
0.83999999	0.44373910
0.87999999	0.44373910
0.91999999	0.44373910
0.95999999	0.44373910
0.99999999	0.26795250
1.03999999	0.44373910
1.07999999	0.44373910
1.11999999	0.44373910
1.15999999	0.44373910
1.19999999	0.44373910
1.23999999	0.44373910
1.27999999	0.44373910
1.31999999	0.26795250
1.35999999	0.26795250
1.39999999	0.44373910
1.43999999	0.26795250
1.47999999	0.44373910
1.51999999	0.26795250
1.55999999	0.26795250
1.59999999	0.44373910
1.63999999	0.26795250
1.67999999	0.26795250
1.71999999	0.26795250
1.75999999	0.44373910
1.79999999	0.26795250
1.83999999	0.44373910
1.87999999	0.44373910
1.91999999	0.26795250
1.95999999	0.44373910
1.99999999	0.44373910
2.03999999	0.44373910
2.07999999	0.44373910
2.11999999	0.44373910
2.15999999	0.44373910
2.19999999	0.44373910
2.23999999	0.44373910
2.27999999	0.44373910
2.31999999	0.61891540
2.35999999	0.44373910
2.39999999	0.44373910
2.43999999	0.44373910
2.47999998	0.44373910
2.51999998	0.44373910
2.55999998	0.61891540
2.59999998	0.61891540
2.63999998	0.61891540
2.67999998	0.61891540
2.71999998	0.61891540
2.75999998	0.61891540
2.79999998	0.61891540
2.83999998	0.61891540
2.87999998	0.61891540
2.91999998	0.61891540
2.95999998	0.61891540
2.99999998	0.61891540
3.03999998	0.61891540
3.07999998	0.61891540
3.11999998	0.61891540
3.15999998	0.61891540
3.19999998	0.61891540
3.23999998	0.61891540
3.27999998	0.61891540
3.31999998	0.61891540
3.35999998	0.61891540
3.39999998	0.61891540
3.43999998	0.61891540
3.47999998	0.61891540
3.51999998	0.61891540
3.55999998	0.61891540
3.59999998	0.61891540
3.63999998	0.61891540
3.67999998	0.61891540
3.71999998	0.61891540
3.75999998	0.61891540
3.79999998	0.61891540
3.83999998	0.61891540
3.87999998	0.61891540
3.91999998	0.61891540
3.95999998	0.61891540
3.99999998	0.61891540
4.03999998	0.61891540
4.07999998	0.61891540
