Time	Channel B
(us)	(V)

0.00000000	-0.25818660
0.04000000	-0.43336280
0.08000000	-0.43336280
0.12000000	-0.43336280
0.16000000	-0.43336280
0.20000000	-0.43336280
0.24000000	-0.43336280
0.28000000	-0.60914950
0.32000000	-0.43336280
0.36000000	-0.60914950
0.40000000	-0.60914950
0.44000000	-0.60914950
0.48000000	-0.78432570
0.52000000	-0.78432570
0.56000000	-0.78432570
0.60000000	-0.78432570
0.64000000	-0.78432570
0.68000000	-0.78432570
0.72000000	-0.78432570
0.76000000	-0.78432570
0.80000000	-0.78432570
0.83999999	-0.96011230
0.87999999	-0.96011230
0.91999999	-0.96011230
0.95999999	-0.96011230
0.99999999	-0.96011230
1.03999999	-0.96011230
1.07999999	-0.96011230
1.11999999	-0.96011230
1.15999999	-0.96011230
1.19999999	-1.13589900
1.23999999	-1.13589900
1.27999999	-1.13589900
1.31999999	-0.96011230
1.35999999	-1.13589900
1.39999999	-1.13589900
1.43999999	-1.13589900
1.47999999	-1.13589900
1.51999999	-1.13589900
1.55999999	-1.13589900
1.59999999	-1.13589900
1.63999999	-1.13589900
1.67999999	-1.13589900
1.71999999	-1.13589900
1.75999999	-1.31107500
1.79999999	-1.31107500
1.83999999	-1.31107500
1.87999999	-1.31107500
1.91999999	-1.31107500
1.95999999	-1.31107500
1.99999999	-1.31107500
2.03999999	-1.31107500
2.07999999	-1.48686200
2.11999999	-1.31107500
2.15999999	-1.48686200
2.19999999	-1.48686200
2.23999999	-1.48686200
2.27999999	-1.48686200
2.31999999	-1.48686200
2.35999999	-1.48686200
2.39999999	-1.66203800
2.43999999	-1.48686200
2.47999998	-1.66203800
2.51999998	-1.66203800
2.55999998	-1.66203800
2.59999998	-1.66203800
2.63999998	-1.66203800
2.67999998	-1.83782500
2.71999998	-1.66203800
2.75999998	-1.83782500
2.79999998	-1.83782500
2.83999998	-1.83782500
2.87999998	-1.83782500
2.91999998	-1.83782500
2.95999998	-1.83782500
2.99999998	-2.01361100
3.03999998	-2.01361100
3.07999998	-2.18878700
3.11999998	-2.01361100
3.15999998	-2.18878700
3.19999998	-2.18878700
3.23999998	-2.18878700
3.27999998	-2.18878700
3.31999998	-2.18878700
3.35999998	-2.18878700
3.39999998	-2.18878700
3.43999998	-2.36457400
3.47999998	-2.18878700
3.51999998	-2.36457400
3.55999998	-2.36457400
3.59999998	-2.36457400
3.63999998	-2.53975000
3.67999998	-2.53975000
3.71999998	-2.53975000
3.75999998	-2.53975000
